"survey_series_id","survey_id","species_code","survey_desc","trip_id","year","fishing_event_id","fe_major_level_id","latitude","longitude","grouping_code","major_stat_area_code","minor_stat_area_code","depth_m","duration_min","doorspread_m","speed_mpm","tow_length_m","catch_weight","density_kgpm2","catch_count","density_pcpm2","skate_count","hook_count","density_ppkm2","survey_series_desc","survey_abbrev","species_common_name","species_science_name","species_desc"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366232,11,52.487,-131.416666,134,NA,NA,182,NA,NA,NA,NA,0,NA,3,NA,6,596,100.334735,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366234,13,52.846166,-130.866666,134,NA,NA,51,NA,NA,NA,NA,0,NA,10,NA,6,599,332.77408,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366240,19,53.346666,-130.8665,134,NA,NA,138,NA,NA,NA,NA,0,NA,1,NA,6,598,33.333055,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366243,22,53.346666,-130.583166,134,NA,NA,78,NA,NA,NA,NA,0,NA,3,NA,6,593,100.842331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366244,23,54.152833,-130.583166,134,NA,NA,109,NA,NA,NA,NA,0,NA,4,NA,6,594,134.230083,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366245,24,54.3195,-130.583333,134,NA,NA,96,NA,NA,NA,NA,0,NA,21,NA,6,599,698.825569,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366246,25,54.483833,-130.583166,134,NA,NA,120,NA,NA,NA,NA,0,NA,2,NA,6,596,66.889823,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366247,26,53.346333,-132.816666,134,NA,NA,142,NA,NA,NA,NA,0,NA,5,NA,6,597,166.94445,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366253,32,54.153666,-133.15,134,NA,NA,69,NA,NA,NA,NA,0,NA,12,NA,6,593,403.369324,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366254,33,54.181666,-132.566666,134,NA,NA,84,NA,NA,NA,NA,0,NA,12,NA,6,597,400.666682,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366255,34,54.1535,-132.283333,134,NA,NA,91,NA,NA,NA,NA,0,NA,1,NA,6,590,33.785029,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,133,"4XE","2006 IPHC Longline Survey",NA,2006,1366258,37,53.986666,-133.416666,134,NA,NA,76,NA,NA,NA,NA,0,NA,5,NA,6,593,168.070551,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535618,22,49.3335,-126.401666,131,NA,NA,36,NA,NA,NA,NA,0,NA,15,NA,5,499,599.193409,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535621,25,49.327333,-126.649166,131,NA,NA,56,NA,NA,NA,NA,0,NA,3,NA,5,501,119.360284,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535622,26,49.499833,-126.615166,131,NA,NA,36,NA,NA,NA,NA,0,NA,65,NA,5,495,2617.486633,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535629,33,49.999833,-127.685333,131,NA,NA,82,NA,NA,NA,NA,0,NA,2,NA,5,497,80.213953,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535630,34,50.3335,-128.164833,131,NA,NA,151,NA,NA,NA,NA,0,NA,2,NA,5,499,79.892454,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535631,35,50.499666,-128.4315,131,NA,NA,181,NA,NA,NA,NA,0,NA,5,NA,5,497,200.534883,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535632,36,50.666666,-128.4855,131,NA,NA,76,NA,NA,NA,NA,0,NA,33,NA,5,501,1312.963124,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535633,37,50.999666,-127.931333,131,NA,NA,113,NA,NA,NA,NA,0,NA,3,NA,5,500,119.599004,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535634,38,50.999666,-128.1975,131,NA,NA,96,NA,NA,NA,NA,0,NA,5,NA,5,499,199.731136,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535638,42,51.333333,-128.164,132,NA,NA,73,NA,NA,NA,NA,0,NA,3,NA,5,498,120.079321,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535643,47,51.8325,-128.414166,132,NA,NA,76,NA,NA,NA,NA,0,NA,6,NA,5,497,240.64186,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535651,55,51.833,-129.252166,132,NA,NA,122,NA,NA,NA,NA,0,NA,1,NA,5,499,39.946227,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535655,59,51.665666,-129.230166,132,NA,NA,56,NA,NA,NA,NA,0,NA,9,NA,5,502,357.367543,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535656,60,51.5,-129.002166,132,NA,NA,43,NA,NA,NA,NA,0,NA,19,NA,5,493,768.215377,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535657,61,51.499666,-128.732333,132,NA,NA,58,NA,NA,NA,NA,0,NA,5,NA,5,497,200.534883,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535660,64,51.000166,-128.736166,132,NA,NA,65,NA,NA,NA,NA,0,NA,1,NA,5,496,40.187837,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535661,65,51.1665,-128.7525,132,NA,NA,96,NA,NA,NA,NA,0,NA,1,NA,5,498,40.02644,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535664,68,50.826666,-128.451166,131,NA,NA,43,NA,NA,NA,NA,0,NA,40,NA,5,496,1607.513503,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535667,71,51.000333,-128.981333,132,NA,NA,78,NA,NA,NA,NA,0,NA,1,NA,5,497,40.106976,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1535671,75,51.502,-129.230833,132,NA,NA,45,NA,NA,NA,NA,0,NA,10,NA,5,498,400.264406,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1577990,21,53.6765,-130.8665,134,NA,NA,45,NA,NA,NA,NA,0,NA,37,NA,5,503,1466.256849,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1577991,22,53.821833,-130.866833,134,NA,NA,80,NA,NA,NA,NA,0,NA,4,NA,5,490,162.719734,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1577993,24,53.499833,-130.849166,134,NA,NA,91,NA,NA,NA,NA,0,NA,26,NA,5,488,1062.013019,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1577996,27,52.842833,-130.866833,134,NA,NA,45,NA,NA,NA,NA,0,NA,6,NA,5,496,241.127025,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578008,39,54.138166,-130.5835,134,NA,NA,78,NA,NA,NA,NA,0,NA,20,NA,5,498,800.528812,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578009,40,54.320666,-130.583,134,NA,NA,80,NA,NA,NA,NA,0,NA,7,NA,5,493,283.026718,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578014,45,54.166666,-132.550333,134,NA,NA,85,NA,NA,NA,NA,0,NA,1,NA,5,498,40.02644,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578022,53,53.340666,-132.817333,134,NA,NA,137,NA,NA,NA,NA,0,NA,1,NA,5,494,40.350541,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578023,54,54.152833,-133.1505,134,NA,NA,53,NA,NA,NA,NA,0,NA,11,NA,5,502,436.782553,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578031,62,54.489166,-131.151,134,NA,NA,133,NA,NA,NA,NA,0,NA,2,NA,5,501,79.573522,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578033,64,54.333333,-131.1725,134,NA,NA,62,NA,NA,NA,NA,0,NA,50,NA,5,491,2029.854117,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578034,65,53.346666,-130.5835,134,NA,NA,67,NA,NA,NA,NA,0,NA,1,NA,5,475,41.964563,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,134,"4XE","2007 IPHC Longline Survey",NA,2007,1578037,68,53.1555,-130.583666,134,NA,NA,179,NA,NA,NA,NA,0,NA,1,NA,5,492,40.514567,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651467,1,48.88,-125.58,324,NA,NA,58.5,NA,NA,NA,NA,0,NA,1,NA,1,369,121.543703,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651471,5,48.62,-126.145,326,NA,NA,182.8,NA,NA,NA,NA,0,NA,2,NA,1,445,201.571356,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651476,10,49.011666,-126.62,326,NA,NA,168.2,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651477,11,49.113333,-126.061666,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,22,NA,1,474,2081.628245,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651478,12,48.958333,-125.958333,324,NA,NA,58.5,NA,NA,NA,NA,0,NA,25,NA,1,450,2491.645929,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651479,13,49.03,-125.838333,324,NA,NA,32.9,NA,NA,NA,NA,0,NA,22,NA,1,457,2159.062993,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651480,14,48.993333,-125.853333,324,NA,NA,42,NA,NA,NA,NA,0,NA,20,NA,1,469,1912.564039,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651481,15,48.973333,-125.705,324,NA,NA,54.8,NA,NA,NA,NA,0,NA,3,NA,1,452,297.674513,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651482,16,48.88,-125.748333,325,NA,NA,67.6,NA,NA,NA,NA,0,NA,10,NA,1,450,996.658371,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651483,17,49.185,-126.13,324,NA,NA,32.9,NA,NA,NA,NA,0,NA,30,NA,1,450,2989.975115,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651484,18,49.238333,-126.235,324,NA,NA,31,NA,NA,NA,NA,0,NA,82,NA,1,451,8154.477588,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651485,19,49.255,-126.295,324,NA,NA,43.8,NA,NA,NA,NA,0,NA,71,NA,1,450,7076.27444,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651486,20,49.291666,-126.295,324,NA,NA,38.4,NA,NA,NA,NA,0,NA,43,NA,1,450,4285.630999,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651488,22,49.185,-126.385,325,NA,NA,80.4,NA,NA,NA,NA,0,NA,1,NA,1,449,99.88781,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651491,25,49.298333,-126.426666,324,NA,NA,36.5,NA,NA,NA,NA,0,NA,18,NA,1,450,1793.985069,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651495,29,49.556666,-126.826666,324,NA,NA,36.5,NA,NA,NA,NA,0,NA,24,NA,1,447,2408.03365,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651496,30,49.533333,-126.855,324,NA,NA,60.3,NA,NA,NA,NA,0,NA,12,NA,1,450,1195.990046,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651503,37,49.42,-127.131666,326,NA,NA,159.1,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651506,40,49.665,-127.021666,325,NA,NA,76.8,NA,NA,NA,NA,0,NA,5,NA,1,447,501.673677,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651507,41,49.688333,-126.993333,324,NA,NA,54.8,NA,NA,NA,NA,0,NA,13,NA,1,447,1304.35156,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651509,43,49.743333,-127.141666,325,NA,NA,73.1,NA,NA,NA,NA,0,NA,2,NA,1,447,200.66947,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651510,44,49.758333,-127.053333,324,NA,NA,51.2,NA,NA,NA,NA,0,NA,29,NA,1,441,2949.295182,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651511,45,49.783333,-127.096666,324,NA,NA,47.5,NA,NA,NA,NA,0,NA,25,NA,1,445,2519.641951,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651512,46,49.781666,-127.126666,324,NA,NA,40.2,NA,NA,NA,NA,0,NA,15,NA,1,438,1535.946121,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,139,"4XE","2007 PHMA Rockfish Longline Survey - Outside South",NA,2007,1651513,47,49.798333,-127.211666,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,19,NA,1,450,1893.650906,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
