H_key,Line,species,weight,estimated,num_caught,num_per_kg,SetNum,Year,Month,Day,soak_hrs,MinDepth,MaxDepth,DepthUnit,StatArea,SubArea,GeogLoc,StartLatDeg,StartLatMin,StartLongDeg,StartLongMin,TrapSpacing
14263,1,4TA,2.5,TRUE,3,,2,2013,9,26,74,20,25,M,19,5,James North,48,37.76100159,123,22.69300079,100
14264,1,4XE,2,TRUE,2,,2,2013,9,26,29,20,20,M,18,3,Harbour,48,49.37200165,123,26.34199905,100
14265,1,4TA,2,TRUE,2,,2,2013,9,26,104,12,15,M,18,3,Harbour,48,50.37599945,123,28.03199959,100
14266,1,4TA,1,TRUE,1,,3,2013,9,26,100,30,40,M,19,5,James North,48,37.36800003,123,21.89699936,100
14276,1,4XE,3.5,TRUE,3,,1,2013,9,23,336,18,33,M,104,2,,54,15.3380003,131,5.679999828,
14277,1,4XE,3,TRUE,3,,2,2013,9,24,384,22,33,M,104,2,Twin Peaks,54,14.47999954,131,17.20999908,
14278,2,4XE,8.5,TRUE,4,,3,2013,9,24,384,22,33,M,104,4,,54,16.09799957,131,20.80200005,
14279,1,4XE,27.5,TRUE,25,,4,2013,9,24,384,20,24,M,104,5,,54,8.012000084,131,26.52099991,
14281,3,4XE,,TRUE,2,,6,2013,9,25,96,3,26,M,102,1,,54,5.03000021,131,31.87000084,
14282,1,4XE,1.5,TRUE,1,,7,2013,9,25,96,7,22,M,1,5,MacIntyre Bay,54,7.840000153,131,54.50999832,
14285,2,4XE,0.689999998,TRUE,4,,10,2013,10,26,336,51,51,M,108,1,2,51,38.45000076,129,1.610000014,
14286,3,4XE,2.039999962,TRUE,7,,11,2013,10,28,336,55,55,M,108,1,3,51,29.62999916,128,46.41999817,
14287,1,4XE,2.269999981,TRUE,3,,12,2013,10,28,336,64,64,M,108,1,4,51,31.43000031,128,39.93999863,
14290,1,4XE,0.5,FALSE,1,,1,2013,10,16,23,12.19999981,17.39999962,M,12,39,GREBE BAY,50,42.61999893,126,37.99599838,36
14292,1,4XE,3.200000048,TRUE,4,,3,2013,10,16,25,4,4,M,12,26,DEAD POINT NEAR VILLAGE,50,35.55400085,126,35.35900116,36
14293,1,4XE,0.150000006,FALSE,5,,4,2013,10,16,26,24,41,M,12,26,,50,35.57099915,126,35.15499878,36
14299,1,4XE,1.5,TRUE,1,,38,2013,10,20,19,22,22,M,29,3,NARM,49,14.74600029,123,17.27300072,40
14321,1,4XE,1,TRUE,2,2,18,2013,10,18,21,6,8,M,29,7,CPB,49,0.763000011,123,9.883999825,100
14344,1,4XE,0.800000012,TRUE,2,,9,2013,10,17,16,4,5,M,29,8,BBRIV,49,0.703000009,122,56.33000183,100
14345,1,4XE,0.200000003,TRUE,1,,10,2013,10,17,16,4,6,M,29,8,BBRKWO,49,1.42900002,122,55.5929985,100
14346,1,4XE,0.5,TRUE,1,,11,2013,10,18,21,98,99,M,29,6,CANOE,49,1.725000024,123,15.73600006,40
14347,1,4XE,0.400000006,TRUE,1,,12,2013,10,18,21,80,82,M,29,6,CANOE,49,1.988999963,123,15.63000011,40
14352,1,4XE,1,TRUE,1,,17,2013,10,18,20,9,12,M,29,7,CPB,49,1.184999943,123,8.545999527,100
14376,1,4TA,2.5,TRUE,3,,1,2013,10,22,23,30,30,M,19,5,Spit,48,38.25899887,123,20.59700012,100
14377,1,4TA,1,TRUE,2,,2,2013,10,22,23,30,30,M,19,5,Spit,48,39.04499817,123,20.8220005,100
14378,2,4TA,2.5,TRUE,2,,3,2013,10,22,23,30,30,M,19,5,James North,48,37.42599869,123,22.0529995,100
14383,1,4TA,1,TRUE,1,,1,2013,10,23,22,20,20,M,18,3,Harbour,48,49.40499878,123,26.27599907,100
14385,2,4TA,1,TRUE,2,,3,2013,10,23,22,10,10,M,18,3,Harbour,48,50.67499924,123,28.46800041,100
14397,1,4XE,0.400000006,TRUE,3,,3,2013,10,31,48,2,3,M,29,8,Boundary Bay,49,0.317000002,122,52.94900131,
12650,2,4XE,5,TRUE,2,,1,2011,8,10,23,15,25,M,17,13,Dep. Bay,49,12.20800018,123,57.7159996,30
12650,1,4TA,10,TRUE,6,,1,2011,8,10,23,15,25,M,17,13,Dep. Bay,49,12.20800018,123,57.7159996,30
12651,2,4TA,8,TRUE,4,,2,2011,8,10,23,20,30,M,17,14,Jack Pnt.,49,9.887999535,123,53.95500183,30
12652,2,4TA,3,TRUE,1,,1,2011,8,11,19,20,25,M,19,5,Spit,48,38.73199844,123,21.24399948,30
12653,1,4TA,15,TRUE,6,,2,2011,8,11,20,10,20,M,19,5,James North,48,37.30500031,123,22.28899956,30
12655,1,4XE,5,TRUE,2,,4,2011,8,11,100,19,22,M,18,3,HBR,48,49.19100189,123,26.05800056,30
12656,1,4XE,1.5,TRUE,1,,5,2011,8,11,100,27,35,M,18,3,HBR,48,49.02500153,123,24.91300011,30
12658,2,4TA,3,TRUE,2,,2,2011,8,12,22,15,18,M,18,3,HBR,48,49.45800018,123,26.71500015,30
12659,1,4TA,8,TRUE,3,,1,2011,8,16,123,15,20,M,24,9,Browning,49,7.749000072,125,50.51100159,30
12277,1,4XE,1.600000024,TRUE,3,2,45,2011,10,23,22,28,30,M,28,11,DANGEORG2,49,18.12400055,122,58.73799896,40
12281,1,4XE,1,TRUE,1,1,49,2011,10,23,20,25,33,M,28,12,DOLARTON,49,18.60400009,122,56.63100052,40
12282,1,4XE,1,TRUE,1,1,50,2011,10,23,19,68,80,M,28,12,DEEPCOVD,49,19.76300049,122,55.66600037,40
12295,1,4XE,0.5,TRUE,1,2,63,2011,10,25,22,80,83,M,29,6,CANOE,49,2.25,123,15.77700043,40
12296,1,4XE,0.5,TRUE,1,2,64,2011,10,25,23,60,61,M,29,6,CANOE,49,2.296999931,123,15.70800018,40
12711,1,4TA,8,TRUE,4,,2,2011,9,20,22,20,25,M,20,7,Basin,48,23.12400055,123,40.5019989,100
12703,1,4XE,10,TRUE,4,,1,2011,9,21,22,8,10,M,12,6,Mound Bay,50,35.31999969,126,39.06499863,30
12704,2,4XE,1,TRUE,2,,1,2011,10,1,24,3,5,M,29,8,Boundary Bay,49,0.152999997,122,59.11100006,
12705,3,4XE,2.25,TRUE,3,,2,2011,10,1,24,3,4,M,29,8,Boundary Bay,49,0.247999996,122,55.54600143,
12707,1,4XE,1,TRUE,1,,4,2011,10,1,24,2,4,M,29,8,Boundary Bay,49,0.189999998,122,58.31499863,
12710,1,4TA,12,TRUE,6,,1,2011,9,20,22,5,8,M,20,6,Harbour,48,22.21500015,123,43.49499893,100
12712,2,4TA,9,TRUE,3,,1,2011,9,22,23,10,12,M,12,6,Mound Bay,50,35.36199951,126,38.51699829,100
12713,1,4XE,5,TRUE,3,,2,2011,9,22,23,25,30,M,12,6,Indian Ch,50,35.78900146,126,37.58499908,100
12714,1,4TA,7,TRUE,3,,1,2011,9,23,21,10,15,M,12,39,Heath Bay,50,41.12599945,126,34.86399841,100
12715,1,4XE,3,TRUE,1,,2,2011,9,23,22,10,15,M,12,39,Grebe Cove,50,42.59500122,126,37.64199829,100
12717,1,4TA,12,TRUE,6,,1,2011,9,27,48,10,12,M,24,9,Harbour,49,9.428999901,125,54.53900146,100
12718,1,4TA,7,TRUE,3,,2,2011,9,27,48,15,15,M,24,8,Lemmons,49,9.305999756,125,54.98699951,100
12719,1,4TA,5,TRUE,3,,3,2011,9,27,50,12,22,M,24,9,Harbour,49,9.5,125,54.27399826,100
12720,1,4XE,10,TRUE,3,,1,2011,9,28,21,10,12,M,24,8,Harbour,49,9.305999756,125,54.98699951,100
12721,2,4TA,8,TRUE,3,,2,2011,9,28,22,10,12,M,24,9,Lemmons,49,11.71399975,125,51.95100021,100
12722,2,4XE,8,TRUE,3,,1,2011,10,11,23,20,28,M,17,13,Dept Bay,49,11.98999977,123,57.72000122,100
12723,1,4XE,10,TRUE,5,,2,2011,10,11,23,15,20,M,17,14,Jack Pnt,49,9.93999958,123,53.95999908,100
12724,2,4XE,7,TRUE,3,,3,2011,10,11,102,22,40,M,19,5,James North,48,37.75999832,123,21.96699905,100
12725,1,4XE,10,TRUE,5,,4,2011,10,11,102,37,37,M,19,5,James North,48,38.19499969,123,21.8010006,100
12726,1,4XE,10,TRUE,4,,5,2011,10,11,102,7,7,M,19,5,Spit,48,38.33800125,123,20.65600014,100
12730,1,4XE,10,TRUE,4,,1,2011,10,13,21,15,18,M,18,3,Harbour,48,49.48199844,123,26.70199966,100
12732,1,4TA,5,TRUE,2,,1,2011,10,17,99,15,17,M,24,9,Harbour,49,9.468000412,125,53.55899811,100
12732,2,4XE,7,TRUE,3,,1,2011,10,17,99,15,17,M,24,9,Harbour,49,9.468000412,125,53.55899811,100
12733,1,4XE,12,TRUE,6,,2,2011,10,17,99,12,13,M,24,9,Lemmons,49,12.42399979,125,52.00600052,100
12734,3,4XE,8,TRUE,4,,3,2011,10,17,99,10,12,M,24,8,Harbour,49,9.357999802,125,54.88399887,100
12735,1,4XE,7,TRUE,3,,1,2011,10,18,24,15,20,M,24,9,Harbour,49,9.390999794,125,53.9980011,100
12736,1,4TA,4,TRUE,1,,2,2011,10,18,24,10,15,M,24,8,Harbour,49,9.307999611,125,54.98699951,100
12737,2,4XE,7,TRUE,2,,3,2011,10,18,24,16,18,M,24,9,Lemmons,49,12.76000023,125,51.12799835,100
12741,1,4TA,4,TRUE,2,,1,2011,10,21,22,27,27,M,12,6,Indian Channel,50,35.71500015,126,37.74300003,100
12742,1,4TA,5,TRUE,3,,2,2011,10,21,22,12,14,M,12,6,Mound Bay,50,35.36199951,126,38.51699829,100
12743,2,4XE,3,TRUE,2,,3,2011,10,21,23,14,17,M,12,6,Village Channel,50,36.55599976,126,39.35900116,100
12743,1,4TA,1,TRUE,1,,3,2011,10,21,23,14,17,M,12,6,Village Channel,50,36.55599976,126,39.35900116,100
12744,1,4TA,5,TRUE,3,,1,2011,10,22,21,10,15,M,12,39,Retreat,50,41.02999878,126,34.62799835,100
12745,1,4TA,1.5,TRUE,1,,2,2011,10,22,21,14,16,M,12,39,Grebe Cove,50,42.58499908,126,37.02500153,100
12748,1,4XE,7,TRUE,3,,2,2011,10,31,432,5,6,M,20,6,Harbour,48,21.88699913,123,43.65200043,100
12749,1,4TA,3,TRUE,1,,3,2011,10,31,26,8,10,M,20,6,Harbour,48,22.15800095,123,43.5320015,100
12750,1,4XE,5,TRUE,2,,4,2011,10,31,26,12,19,M,20,7,Basin,48,23.12000084,123,40.45999908,100
12751,1,4TA,4,TRUE,3,,1,2011,11,8,23,20,25,M,17,13,Departure Bay,49,12.16800022,123,57.99000168,100
12753,1,4XE,4,TRUE,3,,1,2011,11,9,21,20,22,M,19,5,Spit,48,38.17699814,123,20.64800072,100
12754,1,4XE,2,TRUE,1,,2,2011,11,9,21,25,28,M,19,5,James North,48,37.23199844,123,22.62700081,100
12761,1,4TA,5,TRUE,3,,1,2011,11,14,21,10,14,M,12,6,Mound Bay,50,35.34500122,126,39.21500015,100
12762,1,4TA,2,TRUE,1,,2,2011,11,14,21,11,19,M,12,6,Indian channel,50,35.68799973,126,36.89300156,100
12764,1,4TA,1.5,TRUE,2,,1,2011,11,15,20,10,15,M,12,39,Retreat,50,40.81700134,126,34.57300186,100
12766,1,4XE,5,TRUE,3,,3,2011,11,15,147,24,38,M,12,39,Retreat,50,41.06999969,126,35.70299911,100
12768,2,4TA,4,TRUE,3,,2,2011,11,28,23,12,15,M,24,8,Harbour,49,9.324999809,125,54.92399979,100
12770,1,4TA,3,TRUE,2,,4,2011,11,28,52,12,14,M,24,9,Lemmons,49,12.40600014,125,51.91400146,100
12771,2,4TA,2,TRUE,1,,1,2011,12,5,22,8,12,M,12,26,Canoe Pass,50,36.70000076,126,33.45000076,100
12772,1,4XE,6,TRUE,3,,2,2011,12,5,22,8,12,M,12,6,Mound Bay,50,35.34500122,126,39.14699936,100
12773,2,4TA,3,TRUE,2,,3,2011,12,5,23,20,25,M,12,6,Indian Channel,50,35.74900055,126,36.9070015,100
12774,1,4TA,3,TRUE,2,,1,2011,12,6,20,10,15,M,12,39,Health Bay,50,41.08499908,126,34.70700073,100
12775,1,4TA,4,TRUE,3,,2,2011,12,6,20,14,15,M,12,39,Grebe Cove,50,42.5929985,126,37.65299988,100
12776,1,4TA,2,TRUE,1,,3,2011,12,6,22,20,25,M,12,7,Channel,50,40.8730011,126,39.67300034,100
12777,1,4TA,12,TRUE,6,,1,2011,12,7,76,12,14,M,18,3,Harbour,48,50.02899933,123,27.03800011,100
12778,2,4TA,2,TRUE,2,,2,2011,12,7,76,17,20,M,18,3,Harbour,48,49.93600082,123,26.45599937,100
12781,1,4XE,3,TRUE,2,,2,2011,12,8,24,20,25,M,18,3,Harbour,48,50.31600189,123,26.97599983,100
12783,1,4TA,5,TRUE,3,,1,2011,12,9,20,20,25,M,19,5,Spit,48,38.01800156,123,20.73500061,100
12784,1,4TA,15,TRUE,6,,2,2011,12,9,20,10,12,M,19,5,James North,48,37.2179985,123,22.10899925,100
12785,1,4TA,6,TRUE,3,,3,2011,12,9,21,10,11,M,19,5,James South,48,34.20100021,123,20.30800056,100
12786,2,4TA,5,TRUE,2,,1,2011,12,16,51,12,14,M,24,9,Lemmons,49,12.64400005,125,52.43000031,100
12787,1,4TA,3,TRUE,1,,2,2011,12,16,51,16,18,M,24,9,Lemmons,49,12.80799961,125,51.18799973,100
12788,1,4XE,7,TRUE,3,,3,2011,12,16,51,12,14,M,24,9,Lemmons,49,12.64400005,125,52.43000031,100
12789,1,4XE,5,TRUE,3,,1,2011,12,17,24,12,12,M,24,8,Harbour,49,9.319000244,125,54.92699814,100
12790,2,4XE,8,TRUE,4,,2,2011,12,17,24,15,15,M,24,9,Lemmons,49,12.06599998,125,52.18999863,100
12791,1,4XE,8,TRUE,4,,3,2011,12,17,25,14,15,M,24,9,Lemmons,49,12.3760004,125,53.0530014,100
12934,1,4XE,0.300000012,TRUE,1,3,2,2012,5,12,24,79,80,M,29,6,CPN,49,0.670000017,123,12.48999977,40
12936,1,4XE,0.400000006,TRUE,1,2,4,2012,5,12,23,40,45,M,29,6,CPN,49,0.860000014,123,14.59000015,40
12937,1,4XE,1,TRUE,2,2,5,2012,5,12,23,20,25,M,29,6,CPN,49,0.829999983,123,11.03999996,40
12938,1,4XE,0.400000006,TRUE,1,2,6,2012,5,12,17,15,16,M,29,8,BBE,49,0.170000002,122,50.88000107,100
12939,1,4XE,0.300000012,TRUE,1,3,7,2012,5,12,16,5,7,M,29,8,BBE,49,0.219999999,122,47.35400009,100
12942,1,4XE,0.400000006,TRUE,1,2,10,2012,5,12,18,2,3,M,29,8,BBRKWO,49,1.432999969,122,55.62400055,100
12943,1,4XE,1.5,TRUE,2,1,11,2012,5,13,21,20,22,M,29,6,CANOE,49,2.730000019,123,16.01000023,40
12792,1,4TA,7,TRUE,3,,1,2011,12,20,24,20,25,M,17,13,Dep Bay,49,12.20199966,123,57.85200119,100
12794,1,4TA,5,TRUE,2,,1,2011,12,23,22,20,25,M,20,7,Basin,48,23.12400055,123,40.5019989,100
12797,2,4XE,5,TRUE,2,,2,2012,1,9,20,20,25,M,18,3,Harbour,48,49.37200165,123,26.52599907,100
12799,1,4XE,7,TRUE,4,,2,2012,1,10,22,22,22,M,19,5,James North,48,37.75999832,123,22.00600052,100
12800,1,4XE,5,TRUE,3,,3,2012,1,10,23,6,7,M,19,5,James South,48,35.10400009,123,21.25300026,100
12801,1,4TA,2,TRUE,1,,1,2012,1,11,24,20,30,M,17,13,Dept Bay,49,12.1260004,123,57.81800079,100
12802,1,4TA,5,TRUE,2,,2,2012,1,11,24,20,25,M,17,14,Jack Point,49,9.930000305,123,53.98400116,100
12804,1,4TA,3,TRUE,1,,2,2012,1,17,23,20,30,M,20,6,Harbour,48,22.13199997,123,42.85400009,100
12807,1,4TA,3,TRUE,3,,2,2012,1,25,173,12,17,M,24,9,Lemmons,49,13.14099979,125,50.80899811,100
12808,1,4XE,4,TRUE,3,,1,2012,1,26,23,12,14,M,24,9,Lemmons,49,12.59000015,125,52.40299988,100
12809,1,4XE,6,TRUE,3,,2,2012,1,26,23,13,13,M,24,9,Browning,49,7.679999828,125,50.18600082,100
12810,1,4XE,5,TRUE,4,,3,2012,1,26,24,15,17,M,24,9,Harbour,49,9.501999855,125,53.7480011,100
12819,3,4TO,4.079999924,TRUE,4,,9,2011,9,9,18,0.400000006,,M,23,4,Rainy Bay,48,59.00899887,125,1.919999957,10
12820,3,4TO,0.230000004,TRUE,1,,10,2011,9,9,18,,12.19999981,M,23,4,Rainy Bay,48,58.94499969,125,1.940000057,10
12869,1,4TA,15,TRUE,4,,1,2012,3,6,23,20,25,M,17,13,Dept. Bay,49,12.0340004,123,57.90800095,100
12870,1,4TA,6,TRUE,2,,2,2012,3,6,23,20,25,M,17,14,Jack Point,49,9.93599987,123,53.98799896,100
12874,1,4XE,4,TRUE,3,,1,2012,3,8,20,14,16,M,19,5,Spit,48,38.52199936,123,20.90399933,100
12875,1,4XE,5,TRUE,2,,2,2012,3,8,20,20,20,M,19,5,James North,48,36.9469986,123,21.13500023,100
12876,1,4TA,5,TRUE,3,,3,2012,3,8,21,10,16,M,19,5,James South,48,35.28099823,123,19.37000084,100
12877,1,4XE,1.5,TRUE,2,,1,2012,3,22,22,4,7,M,24,9,Lemmons,49,12.28999996,125,52.18000031,100
12878,1,4XE,2,TRUE,1,,2,2012,3,22,22,12,18,M,24,9,Browning,49,8.305000305,125,52.07699966,100
12879,1,4XE,6,TRUE,4,,3,2012,3,22,24,17,23,M,24,9,Harbour,49,9.487000465,125,53.73500061,100
12880,1,4XE,3,TRUE,3,,4,2012,3,22,24,12,15,M,24,8,Harbour,49,9.305999756,125,54.98699951,100
12881,1,4XE,2.5,TRUE,2,,1,2012,3,25,24,25,27,M,17,13,Dept. Bay,49,12.17500019,123,57.81499863,100
12882,1,4XE,1,TRUE,1,,2,2012,3,25,24,20,22,M,17,14,Jack Point,49,9.890999794,123,53.93000031,100
12883,1,4XE,3,TRUE,2,,3,2012,3,25,25,8,12,M,17,14,Harbour,49,9,123,55.42900085,100
12886,1,4XE,1,TRUE,1,,3,2012,3,26,23,16,18,M,18,3,Harbour,48,49.52700043,123,26.69799995,100
12887,2,4TA,3.5,TRUE,3,,1,2012,3,29,168,8,12,M,20,6,Harbour,48,22.03000069,123,43.3030014,100
12888,1,4TA,6,TRUE,5,,2,2012,3,29,168,10,13,M,20,6,Harbour,48,21.97500038,123,43.07300186,100
12889,1,4XE,10,TRUE,5,,3,2012,3,29,26,6,6,M,20,6,Harbour,48,22.07500076,123,42.86500168,100
12890,1,4XE,6,TRUE,3,,4,2012,3,29,26,5,7,M,20,6,Harbour,48,22.35899925,123,43.25899887,100
12891,1,4TA,2,TRUE,1,,5,2012,3,29,26,20,22,M,20,7,Basin,48,22.96199989,123,40.00699997,100
12892,1,4TA,2,TRUE,1,,1,2012,4,4,24,5,7,M,4,12,Skena Inlet,54,10.28199959,130,17.53300095,100
12893,2,4TA,2,TRUE,1,,2,2012,4,4,73,20,25,M,4,12,,54,13.80099964,130,21.58200073,100
12894,1,4TA,7,TRUE,4,,3,2012,4,4,74,24,42,M,4,12,Harbour entrance,54,12.86100006,130,20.72800064,100
12896,1,4TA,5,TRUE,2,,5,2012,4,4,77,17,20,M,4,12,Holland Rock,54,10.39099979,130,21.33200073,100
12897,1,4TA,10,TRUE,7,,1,2012,4,9,21,10,15,M,12,39,Health Bay,50,41.03900146,126,34.5320015,100
12898,1,4TA,5,TRUE,3,,2,2012,4,9,21,20,25,M,12,7,Channel,50,41.13000107,126,40.37200165,100
12900,1,4TA,1,TRUE,1,,2,2012,4,10,21,8,20,M,12,6,Mound Bay,50,35.33200073,126,38.91400146,100
12837,1,4XE,5,TRUE,2,,1,2012,2,1,22,17,23,M,24,9,Harbour,49,9.494000435,125,53.77099991,100
12838,1,4XE,5,TRUE,3,,2,2012,2,1,22,16,18,M,24,9,Lemmons,49,12.70800018,125,51.22700119,100
12839,1,4XE,2,TRUE,1,,3,2012,2,1,23,12,22,M,24,9,Bronning,49,8.31400013,125,52.0719986,100
12840,2,4TA,6,TRUE,3,,4,2012,2,1,172,17,17,M,24,9,Harbour,49,9.548000336,125,53.87900162,100
12841,2,4TA,1.5,TRUE,1,,5,2012,2,1,172,12,14,M,24,9,Lemmons,49,12.21800041,125,52.22299957,100
12842,1,4TA,5,TRUE,3,,6,2012,2,1,174,17,23,M,24,9,Harbour,49,9.366999626,125,53.50699997,100
12844,1,4XE,4,TRUE,2,,2,2012,2,3,22,20,25,M,17,14,Jack Point,49,9.93200016,123,53.98799896,100
12849,1,4TA,5,TRUE,3,,1,2012,2,5,21,20,25,M,19,5,Spit,48,38.56200027,123,20.9090004,100
12850,1,4TA,1.5,TRUE,1,,2,2012,2,5,22,22,25,M,19,5,James North,48,37.25099945,123,22.60300064,100
12851,1,4XE,3,TRUE,2,,3,2012,2,5,22,22,25,M,19,5,James South,48,37.36600113,123,21.87000084,100
12852,1,4XE,3,TRUE,1,,1,2012,2,6,20,13,13,M,20,7,Basin,48,22.98999977,123,40.87200165,100
12853,1,4XE,4,TRUE,2,,2,2012,2,6,20,10,13,M,20,6,Harbour,48,22.15299988,123,42.83300018,100
12854,1,4XE,3,TRUE,2,,3,2012,2,6,171,12,19,M,20,7,Basin,48,23.11199951,123,40.47700119,100
12855,1,4XE,6,TRUE,4,,4,2012,2,6,171,21,22,M,20,7,Basin,48,22.81999969,123,39.9640007,100
12858,1,4XE,4,TRUE,2,,1,2012,2,17,21,17,25,M,19,5,Spit,48,38.02700043,123,22.91900063,100
12859,1,4XE,3,TRUE,3,,2,2012,2,17,22,22,22,M,19,5,James North,48,36.96500015,123,21.11300087,100
12862,1,4XE,3,TRUE,2,,5,2012,2,17,171,15,20,M,17,13,Dept Bay,49,12.29800034,123,57.90100098,100
12863,1,4XE,5,TRUE,3,,1,2012,2,18,23,15,20,M,17,13,Dept Bay,49,11.82600021,123,57.46699905,200
12864,1,4XE,2,TRUE,1,,1,2012,2,22,22,11,13,M,24,9,Lemmons,49,11.64700031,125,51.97999954,100
12867,1,4XE,6,TRUE,3,,1,2012,2,28,22,12,19,M,20,7,Basin,48,23.0909996,123,40.49200058,100
12868,1,4XE,1.5,TRUE,1,,2,2012,2,28,22,8,12,M,20,6,Harbour,48,21.99699974,123,43.32500076,100
12901,1,4XE,1,TRUE,1,,1,2012,4,12,22,13,13,M,20,6,Harbour,48,21.97599983,123,43.07099915,100
12902,1,4XE,1,TRUE,1,,2,2012,4,12,22,10,10,M,20,6,Harbour,48,22.1420002,123,43.54299927,100
12904,1,4XE,6,TRUE,5,,4,2012,4,12,170,35,37,M,20,7,Basin,48,22.71999931,123,40.72999954,100
12905,1,4XE,1,TRUE,2,,5,2012,4,12,170,20,25,M,20,7,Basin,48,22.95499992,123,40.40299988,100
12906,1,4XE,4,TRUE,4,,1,2012,4,13,20,20,25,M,19,5,James North,48,37.24599838,123,22.59900093,100
12907,1,4XE,2,TRUE,3,,2,2012,4,13,20,20,20,M,19,5,Spit,48,38.54399872,123,20.95899963,100
12910,1,4XE,3,TRUE,4,,2,2012,4,14,20,20,25,M,18,3,Harbour,48,50.07600021,123,26.07699966,100
12912,1,4XE,3,TRUE,2,,2,2012,4,15,22,20,25,M,17,15,Jack Point,49,10.0170002,123,53.80199814,100
12913,1,4XE,5,TRUE,3,,1,2012,4,17,22,12,16,M,12,6,Mound Bay,50,35.37099838,126,38.22200012,100
12915,1,4TA,4,TRUE,3,,1,2012,4,18,22,10,15,M,12,39,Health Bay,50,40.81700134,126,34.49100113,100
12916,1,4TA,1,TRUE,1,,2,2012,4,18,22,14,14,M,12,39,Grebe Cove,50,42.57600021,126,37.61199951,100
12918,1,4XE,5,TRUE,4,,1,2012,4,20,23,20,25,M,17,13,Dept Bay,49,12.20800018,123,57.84199905,100
12921,1,4XE,5,TRUE,3,,1,2012,4,23,22,20,20,M,19,5,Spit,48,38.27700043,123,20.82900047,100
12922,2,4TA,3,TRUE,3,,2,2012,4,23,22,12,18,M,19,5,James North,48,37.33000183,123,21.8010006,100
12923,1,4TA,2,TRUE,1,,3,2012,4,23,22,7,7,M,19,5,James South,48,34.76499939,123,20.92499924,100
12924,3,4XE,2,TRUE,2,,4,2012,4,23,50,25,28,M,19,5,James North,48,37.27500153,123,22.77099991,100
12925,1,4XE,1.5,TRUE,2,,5,2012,4,23,50,20,25,M,19,5,James North,48,37.65100098,123,22.10300064,100
12930,1,4XE,3,TRUE,2,,1,2012,4,27,20,12,12,M,24,9,Harbour,49,9.345000267,125,54.63399887,100
12945,1,4XE,0.699999988,TRUE,1,1,13,2012,5,13,20,58,60,M,29,6,CANOE,49,2.339999914,123,15.80000019,40
12948,2,4XE,3,TRUE,5,2,16,2012,5,13,19,5,5,M,29,6,CPN,49,0.708999991,123,9.835000038,100
12964,1,4XE,1.5,TRUE,1,1,32,2012,5,15,19,40,41,M,28,7,Spanish Bank,49,17.61000061,123,14.18000031,40
12967,1,4XE,1.200000048,TRUE,1,1,35,2012,5,16,21,12,12,M,28,8,English bay beach,49,17.26000023,123,9.239999771,40
12968,1,4XE,2.5,TRUE,4,2,36,2012,5,16,20,12,12,M,28,8,Kits Beach,49,16.67000008,123,10.64999962,40
12969,1,4XE,0.600000024,TRUE,2,3,37,2012,5,16,22,15,15,M,28,8,English Bay beach north,49,17.59000015,123,9.640000343,40
12970,1,4XE,1,TRUE,2,2,38,2012,5,16,22,10,10,M,28,9,Ferguson Pt,49,18.48999977,123,9.550000191,40
12971,1,4XE,1,TRUE,1,1,39,2012,5,16,22,21,22,M,28,9,Hollyburn,49,19.42000008,123,9.289999962,40
12972,1,4XE,1.5,TRUE,2,1,40,2012,5,16,23,14,14,M,28,6,Dundarave,49,19.63999939,123,10.89000034,40
12975,1,4XE,0.400000006,TRUE,1,2,43,2012,5,17,19,9,17,M,28,10,SULPHER,49,18.55999947,123,6.78000021,40
12976,1,4XE,1.299999952,TRUE,2,2,44,2012,5,17,20,24,25,M,28,10,MOSQUITO,49,18.62000084,123,5.570000172,40
12977,1,4XE,1.299999952,TRUE,3,2,45,2012,5,17,20,12,17,M,28,10,SASKWP,49,18.28000069,123,3.779999971,40
12978,1,4XE,0.400000006,TRUE,1,2,46,2012,5,17,23,15,36,M,28,10,Buoy Seafood,49,17.64999962,123,3.079999924,40
12979,1,4XE,1.200000048,TRUE,1,1,47,2012,5,17,21,6,36,M,28,10,bc sugar,49,17.12999916,123,5,40
12980,1,4XE,3.5,TRUE,2,1,48,2012,5,17,23,11,21,M,28,10,PORTAUTH,49,17.20000076,123,6.170000076,40
12981,1,4XE,3,TRUE,6,2,49,2012,5,18,22,24,30,M,28,11,DANGEORG1,49,18.20999908,122,59.15000153,40
12982,1,4XE,3.5,TRUE,5,1,50,2012,5,18,22,24,29,M,28,11,DANGEORG2,49,18.31999969,122,58.93999863,40
12983,1,4XE,0.800000012,TRUE,1,1,51,2012,5,18,21,30,40,M,28,11,ROCHE,49,17.88999939,122,57.72999954,40
13564,1,4TA,6,TRUE,4,,1,2013,1,11,19,15,25,M,19,5,James Spit,48,35.1780014,123,21.21800041,200
13565,1,4TA,1.600000024,TRUE,8,,2,2013,1,11,24,25,30,M,19,5,Bazan Bay,48,38.24900055,123,23.56200027,200
13566,1,4TA,2.5,TRUE,3,,1,2013,1,12,20,20,30,M,18,3,Harbour,48,48.82300186,123,25.70100021,200
13567,1,4TA,0.200000003,TRUE,1,,2,2013,1,12,20,15,25,M,18,3,Harbour,48,49.49700165,123,26.76399994,200
13568,1,4XE,0.400000006,TRUE,1,,1,2013,1,14,19,20,30,M,17,13,Dept Bay,49,11.76000023,123,57.45100021,200
