,ID,Survey,Year,Month,Day,HKey,x,y,LonDeep,LatDeep,LonShallow,LatShallow,mean_CorDepthM,mean_bathy,mean_depthdiff,NumQuadrats,PYC
3028,313_4,PAC 2015-36,2015,5,13,313,643280.3178,826051.5286,-131.2481,52.32586667,-131.24685,52.32518333,14.5,15,1.055555556,4,0
3029,313_5,PAC 2015-36,2015,5,13,313,643293.0157,826038.3309,-131.2481,52.32586667,-131.24685,52.32518333,10.39130435,10,1,6,0
3030,313_6,PAC 2015-36,2015,5,13,313,643305.7136,826025.1332,-131.2481,52.32586667,-131.24685,52.32518333,6.870967742,7,0.967741935,6,0
3031,313_8,PAC 2015-36,2015,5,13,313,643331.1093,825998.7378,-131.2481,52.32586667,-131.24685,52.32518333,2.314285714,3,0.685714286,6,0
3032,314_10,PAC 2015-36,2015,5,15,314,637520.7605,828307.2514,-131.3367333,52.34196666,-131.3348333,52.34205001,2,0,2,1,0
3033,314_11,PAC 2015-36,2015,5,15,314,637539.2812,828307.1851,-131.3367333,52.34196666,-131.3348333,52.34205001,-1.681818182,-1,0.681818182,3,0
3034,314_8,PAC 2015-36,2015,5,15,314,637483.7192,828307.3839,-131.3367333,52.34196666,-131.3348333,52.34205001,8.9,11,2.1,2,0
3035,314_9,PAC 2015-36,2015,5,15,314,637502.2399,828307.3177,-131.3367333,52.34196666,-131.3348333,52.34205001,4,5,1,1,0
3036,315_1,PAC 2015-36,2015,5,15,315,636489.334,830932.0073,-131.35235,52.36489998,-131.3508833,52.36513335,5.333333333,6,0.666666667,3,1
3037,315_2,PAC 2015-36,2015,5,15,315,636508.2774,830935.4488,-131.35235,52.36489998,-131.3508833,52.36513335,8,8,0,4,1
3038,315_5,PAC 2015-36,2015,5,15,315,636565.1077,830945.7733,-131.35235,52.36489998,-131.3508833,52.36513335,7,7,0,3,0
3039,315_6,PAC 2015-36,2015,5,15,315,636584.0512,830949.2148,-131.35235,52.36489998,-131.3508833,52.36513335,3.111111111,4,0.888888889,2,0
3040,315_7,PAC 2015-36,2015,5,15,315,636602.9946,830952.6563,-131.35235,52.36489998,-131.3508833,52.36513335,-0.727272727,0,0.727272727,3,1
3041,315_8,PAC 2015-36,2015,5,15,315,636621.9381,830956.0978,-131.35235,52.36489998,-131.3508833,52.36513335,-2.115384615,-2,0.115384615,6,0
3042,315_9,PAC 2015-36,2015,5,15,315,636640.8815,830959.5393,-131.35235,52.36489998,-131.3508833,52.36513335,-5,-4,1,1,0
3043,316_4,PAC 2015-36,2015,5,16,316,635969.7137,835015.5586,-131.3652333,52.40090001,-131.3644833,52.40116666,13,15,2,1,0
3044,316_5,PAC 2015-36,2015,5,16,316,635985.7563,835023.3592,-131.3652333,52.40090001,-131.3644833,52.40116666,7.730769231,7,2.423076923,4,0
3045,316_6,PAC 2015-36,2015,5,16,316,636001.7989,835031.1599,-131.3652333,52.40090001,-131.3644833,52.40116666,-0.5,0,1.071428571,7,0
3046,316_7,PAC 2015-36,2015,5,16,316,636017.8415,835038.9605,-131.3652333,52.40090001,-131.3644833,52.40116666,-4,-4,0,1,0
3047,317_2,PAC 2015-36,2015,5,16,317,636883.8647,837882.8363,-131.35455,52.42716665,-131.3539833,52.42693332,14,13,1,1,0
3048,317_4,PAC 2015-36,2015,5,16,317,636911.3687,837861.0284,-131.35455,52.42716665,-131.3539833,52.42693332,11.625,12,0.375,2,0
3049,317_5,PAC 2015-36,2015,5,16,317,636925.1206,837850.1244,-131.35455,52.42716665,-131.3539833,52.42693332,7.391304348,8,1.391304348,3,0
3050,317_6,PAC 2015-36,2015,5,16,317,636938.8726,837839.2204,-131.35455,52.42716665,-131.3539833,52.42693332,0.528301887,1,1.603773585,6,1
3051,317_7,PAC 2015-36,2015,5,16,317,636952.6246,837828.3165,-131.35455,52.42716665,-131.3539833,52.42693332,-3,-5,2,1,0
3052,318_10,PAC 2015-36,2015,5,16,318,640111.2975,839263.3244,-131.3093333,52.44306666,-131.3085333,52.44088332,6,6,0,2,0
3053,318_11,PAC 2015-36,2015,5,16,318,640114.1726,839243.5477,-131.3093333,52.44306666,-131.3085333,52.44088332,5,5,0,2,0
3054,318_12,PAC 2015-36,2015,5,16,318,640117.0477,839223.771,-131.3093333,52.44306666,-131.3085333,52.44088332,3.375,4,0.625,3,0
3055,318_2,PAC 2015-36,2015,5,16,318,640088.2965,839421.5379,-131.3093333,52.44306666,-131.3085333,52.44088332,15,16,1,1,0
3056,318_3,PAC 2015-36,2015,5,16,318,640091.1716,839401.7612,-131.3093333,52.44306666,-131.3085333,52.44088332,12,12,0,1,0
3057,318_4,PAC 2015-36,2015,5,16,318,640094.0468,839381.9845,-131.3093333,52.44306666,-131.3085333,52.44088332,11,11,0,1,0
3058,318_5,PAC 2015-36,2015,5,16,318,640096.9219,839362.2078,-131.3093333,52.44306666,-131.3085333,52.44088332,10,10,0,2,0
3059,318_6,PAC 2015-36,2015,5,16,318,640099.797,839342.4312,-131.3093333,52.44306666,-131.3085333,52.44088332,9,9,0,1,0
3060,318_7,PAC 2015-36,2015,5,16,318,640102.6721,839322.6545,-131.3093333,52.44306666,-131.3085333,52.44088332,8,8,0,2,0
3061,318_8,PAC 2015-36,2015,5,16,318,640105.5472,839302.8778,-131.3093333,52.44306666,-131.3085333,52.44088332,7,7,0,2,0
3062,319_16,PAC 2015-36,2015,5,13,319,643857.9273,839956.1021,-131.2537333,52.45281668,-131.2546167,52.45028334,1,1,0,6,0
3063,319_18,PAC 2015-36,2015,5,13,319,643846.774,839917.7827,-131.2537333,52.45281668,-131.2546167,52.45028334,0,0,0,3,0
3064,319_2,PAC 2015-36,2015,5,13,319,643936.0004,840224.3378,-131.2537333,52.45281668,-131.2546167,52.45028334,4,4,0,1,1
3065,319_3,PAC 2015-36,2015,5,13,319,643930.4237,840205.1782,-131.2537333,52.45281668,-131.2546167,52.45028334,3,3,0,1,1
3066,319_4,PAC 2015-36,2015,5,13,319,643924.8471,840186.0185,-131.2537333,52.45281668,-131.2546167,52.45028334,2,2,0,3,1
3070,320_1,PAC 2015-36,2015,5,13,320,644225.9227,836626.9893,-131.2459833,52.42098335,-131.2473667,52.42110001,13.0952381,13,0.698412698,8,0
3071,320_2,PAC 2015-36,2015,5,13,320,644207.3353,836630.9854,-131.2459833,52.42098335,-131.2473667,52.42110001,11,11,0,1,0
3072,320_3,PAC 2015-36,2015,5,13,320,644188.7479,836634.9815,-131.2459833,52.42098335,-131.2473667,52.42110001,9.242424242,10,0.757575758,4,0
3073,320_4,PAC 2015-36,2015,5,13,320,644170.1605,836638.9776,-131.2459833,52.42098335,-131.2473667,52.42110001,7.179104478,8,0.820895522,6,1
3074,320_5,PAC 2015-36,2015,5,13,320,644151.5731,836642.9738,-131.2459833,52.42098335,-131.2473667,52.42110001,3,5,2,1,0
3075,320_7,PAC 2015-36,2015,5,13,320,644114.3983,836650.966,-131.2459833,52.42098335,-131.2473667,52.42110001,0,1,1,1,0
3076,321_1,PAC 2015-36,2015,5,13,321,641802.6814,834174.4282,-131.2786833,52.39763333,-131.2804667,52.39919999,12.4,13,0.6,3,0
3077,321_11,PAC 2015-36,2015,5,13,321,641703.2907,834343.4164,-131.2786833,52.39763333,-131.2804667,52.39919999,4,4,0,1,0
3078,321_12,PAC 2015-36,2015,5,13,321,641693.3517,834360.3152,-131.2786833,52.39763333,-131.2804667,52.39919999,2,3,1,1,0
3079,321_14,PAC 2015-36,2015,5,13,321,641673.4735,834394.1128,-131.2786833,52.39763333,-131.2804667,52.39919999,-1,0,1,1,0
3080,321_2,PAC 2015-36,2015,5,13,321,641792.7424,834191.327,-131.2786833,52.39763333,-131.2804667,52.39919999,11,11,0,1,0
3081,321_4,PAC 2015-36,2015,5,13,321,641772.8642,834225.1247,-131.2786833,52.39763333,-131.2804667,52.39919999,9.465517241,10,0.534482759,8,0
3082,321_5,PAC 2015-36,2015,5,13,321,641762.9252,834242.0235,-131.2786833,52.39763333,-131.2804667,52.39919999,8,8,0,3,0
3083,321_7,PAC 2015-36,2015,5,13,321,641743.047,834275.8211,-131.2786833,52.39763333,-131.2804667,52.39919999,7,7,0,2,0
3084,321_8,PAC 2015-36,2015,5,13,321,641733.1079,834292.7199,-131.2786833,52.39763333,-131.2804667,52.39919999,6,6,0,2,0
3085,322_1,PAC 2015-36,2015,5,13,322,640004.4708,831242.2241,-131.30205,52.37000001,-131.3025833,52.37003333,13.88888889,13,0.888888889,2,0
3086,322_2,PAC 2015-36,2015,5,13,322,639985.0443,831245.6993,-131.30205,52.37000001,-131.3025833,52.37003333,11,10,1,1,0
3087,322_3,PAC 2015-36,2015,5,13,322,639965.6178,831249.1746,-131.30205,52.37000001,-131.3025833,52.37003333,4.263157895,5,2,2,0
3088,322_5,PAC 2015-36,2015,5,13,322,639926.7649,831256.125,-131.30205,52.37000001,-131.3025833,52.37003333,-0.823529412,0,0.823529412,3,0
3089,323_1,PAC 2015-36,2015,5,13,323,640489.0294,830806.6997,-131.29355,52.36631667,-131.2923167,52.36608334,14.53658537,14,0.731707317,6,1
3090,323_2,PAC 2015-36,2015,5,13,323,640507.5255,830799.4041,-131.29355,52.36631667,-131.2923167,52.36608334,11,12,1,5,0
3091,323_3,PAC 2015-36,2015,5,13,323,640526.0216,830792.1085,-131.29355,52.36631667,-131.2923167,52.36608334,6.333333333,8,1.666666667,2,1
3092,323_4,PAC 2015-36,2015,5,13,323,640544.5177,830784.8129,-131.29355,52.36631667,-131.2923167,52.36608334,3.529411765,4,0.470588235,2,0
3093,323_6,PAC 2015-36,2015,5,13,323,640581.5099,830770.2218,-131.29355,52.36631667,-131.2923167,52.36608334,1,1,0,1,0
3094,323_7,PAC 2015-36,2015,5,13,323,640600.0059,830762.9262,-131.29355,52.36631667,-131.2923167,52.36608334,0,0,0,1,0
3095,323_8,PAC 2015-36,2015,5,13,323,640618.502,830755.6306,-131.29355,52.36631667,-131.2923167,52.36608334,-2,-2,0,1,0
3096,324_1,PAC 2015-36,2015,5,13,324,641583.877,831180.5185,-131.2787833,52.37035001,-131.28035,52.3699,9,8,1.619047619,10,0
3097,324_2,PAC 2015-36,2015,5,13,324,641566.6795,831173.9308,-131.2787833,52.37035001,-131.28035,52.3699,6,6,0,4,0
3098,324_3,PAC 2015-36,2015,5,13,324,641549.4819,831167.3431,-131.2787833,52.37035001,-131.28035,52.3699,4.473684211,5,0.526315789,4,0
3099,324_7,PAC 2015-36,2015,5,13,324,641480.6915,831140.9923,-131.2787833,52.37035001,-131.28035,52.3699,2,2,0,1,0
3100,324_8,PAC 2015-36,2015,5,13,324,641463.4939,831134.4046,-131.2787833,52.37035001,-131.28035,52.3699,-1,1,2,1,0
3101,325_1,PAC 2015-36,2015,5,13,325,643710.9393,830870.9178,-131.2471167,52.36933333,-131.2481667,52.37001667,13.45454545,15,1.545454545,6,0
3102,325_3,PAC 2015-36,2015,5,13,325,643686.1149,830901.7078,-131.2471167,52.36933333,-131.2481667,52.37001667,11.34482759,11,0.344827586,5,0
3103,325_4,PAC 2015-36,2015,5,13,325,643673.7027,830917.1027,-131.2471167,52.36933333,-131.2481667,52.37001667,9.352941176,10,0.647058824,3,0
3104,325_5,PAC 2015-36,2015,5,13,325,643661.2906,830932.4977,-131.2471167,52.36933333,-131.2481667,52.37001667,8,8,0,2,0
3105,325_6,PAC 2015-36,2015,5,13,325,643648.8784,830947.8927,-131.2471167,52.36933333,-131.2481667,52.37001667,6.411764706,7,0.588235294,2,0
3106,325_7,PAC 2015-36,2015,5,13,325,643636.4662,830963.2877,-131.2471167,52.36933333,-131.2481667,52.37001667,4.35,5,0.65,2,0
3107,325_8,PAC 2015-36,2015,5,13,325,643624.054,830978.6826,-131.2471167,52.36933333,-131.2481667,52.37001667,1.333333333,2,0.666666667,3,0
3108,325_9,PAC 2015-36,2015,5,13,325,643611.6418,830994.0776,-131.2471167,52.36933333,-131.2481667,52.37001667,-2.4,-4,1.6,2,1
3109,326_1,PAC 2015-36,2015,5,13,326,642757.8588,828920.4638,-131.2589333,52.35081666,-131.2609,52.34921665,12,14,2,1,0
3110,326_14,PAC 2015-36,2015,5,13,326,642590.8516,828729.0893,-131.2589333,52.35081666,-131.2609,52.34921665,-1.409090909,-1,0.409090909,2,0
3111,326_3,PAC 2015-36,2015,5,13,326,642732.1654,828891.0216,-131.2589333,52.35081666,-131.2609,52.34921665,6,7,1,2,0
3112,326_4,PAC 2015-36,2015,5,13,326,642719.3187,828876.3005,-131.2589333,52.35081666,-131.2609,52.34921665,4.208333333,5,0.791666667,8,0
3113,326_5,PAC 2015-36,2015,5,13,326,642706.472,828861.5794,-131.2589333,52.35081666,-131.2609,52.34921665,2.507936508,2,0.507936508,7,0
3114,326_6,PAC 2015-36,2015,5,13,326,642693.6253,828846.8583,-131.2589333,52.35081666,-131.2609,52.34921665,0,0,0,1,0
3115,326_7,PAC 2015-36,2015,5,13,326,642680.7786,828832.1371,-131.2589333,52.35081666,-131.2609,52.34921665,1,1,0,2,0
3116,327_1,PAC 2015-36,2015,5,13,327,639753.758,828632.2095,-131.3023833,52.34675001,-131.30235,52.34853334,16,17,1,1,0
3117,327_11,PAC 2015-36,2015,5,13,327,639770.6864,828827.8952,-131.3023833,52.34675001,-131.30235,52.34853334,5,5,1,2,0
3118,327_12,PAC 2015-36,2015,5,13,327,639772.3792,828847.4638,-131.3023833,52.34675001,-131.30235,52.34853334,2,3,1,1,0
3119,327_13,PAC 2015-36,2015,5,13,327,639774.0721,828867.0324,-131.3023833,52.34675001,-131.30235,52.34853334,1,1,0,1,0
3120,327_14,PAC 2015-36,2015,5,13,327,639775.7649,828886.601,-131.3023833,52.34675001,-131.30235,52.34853334,-0.346153846,0,0.346153846,3,0
3121,327_3,PAC 2015-36,2015,5,13,327,639757.1437,828671.3466,-131.3023833,52.34675001,-131.30235,52.34853334,14,15,1,1,0
3122,327_4,PAC 2015-36,2015,5,13,327,639758.8365,828690.9152,-131.3023833,52.34675001,-131.30235,52.34853334,12.47058824,12,0.470588235,2,0
3123,327_5,PAC 2015-36,2015,5,13,327,639760.5294,828710.4838,-131.3023833,52.34675001,-131.30235,52.34853334,10.4516129,11,0.548387097,5,0
3124,327_6,PAC 2015-36,2015,5,13,327,639762.2222,828730.0523,-131.3023833,52.34675001,-131.30235,52.34853334,7.857142857,8,0.142857143,3,0
3125,327_7,PAC 2015-36,2015,5,13,327,639763.9151,828749.6209,-131.3023833,52.34675001,-131.30235,52.34853334,9,9,0,2,0
3126,328_10,PAC 2015-36,2015,5,15,328,636623.5676,826616.5752,-131.344,52.32615,-131.3467,52.32638334,1.25,1,0.25,3,1
3127,328_11,PAC 2015-36,2015,5,15,328,636604.7692,826620.7039,-131.344,52.32615,-131.3467,52.32638334,-1,0,1,1,0
3128,328_12,PAC 2015-36,2015,5,15,328,636585.9709,826624.8326,-131.344,52.32615,-131.3467,52.32638334,-2,-2,0,2,0
3129,328_3,PAC 2015-36,2015,5,15,328,636755.1563,826587.6741,-131.344,52.32615,-131.3467,52.32638334,13,16,3,1,1
3130,328_4,PAC 2015-36,2015,5,15,328,636736.3579,826591.8029,-131.344,52.32615,-131.3467,52.32638334,10.625,10,0.625,4,1
3131,328_7,PAC 2015-36,2015,5,15,328,636679.9627,826604.189,-131.344,52.32615,-131.3467,52.32638334,8.777777778,9,0.222222222,3,1
3132,328_8,PAC 2015-36,2015,5,15,328,636661.1644,826608.3177,-131.344,52.32615,-131.3467,52.32638334,6.692307692,6,0.692307692,3,0
3133,328_9,PAC 2015-36,2015,5,15,328,636642.366,826612.4465,-131.344,52.32615,-131.3467,52.32638334,3.555555556,4,0.444444444,2,0
3134,329_3,PAC 2015-36,2015,5,13,329,639675.1853,827025.7909,-131.3017667,52.332,-131.3019333,52.33306665,16,17,1,1,0
3135,329_4,PAC 2015-36,2015,5,13,329,639674.806,827044.6286,-131.3017667,52.332,-131.3019333,52.33306665,12.22222222,12,1.333333333,3,0
3136,329_5,PAC 2015-36,2015,5,13,329,639674.4268,827063.4664,-131.3017667,52.332,-131.3019333,52.33306665,7.454545455,8,0.545454545,2,0
3137,329_6,PAC 2015-36,2015,5,13,329,639674.0476,827082.3041,-131.3017667,52.332,-131.3019333,52.33306665,4.956521739,5,0.739130435,3,1
3138,329_7,PAC 2015-36,2015,5,13,329,639673.6684,827101.1419,-131.3017667,52.332,-131.3019333,52.33306665,3,3,0,1,0
3139,329_8,PAC 2015-36,2015,5,13,329,639673.2892,827119.9796,-131.3017667,52.332,-131.3019333,52.33306665,1,1,0,1,0
3140,329_9,PAC 2015-36,2015,5,13,329,639672.91,827138.8173,-131.3017667,52.332,-131.3019333,52.33306665,-0.434782609,0,0.434782609,2,0
3144,330_1,PAC 2015-36,2015,5,13,330,642994.7088,828275.808,-131.2548833,52.34528332,-131.2566333,52.34461667,15,14,1,1,0
3145,330_10,PAC 2015-36,2015,5,13,330,642846.2242,828197.7319,-131.2548833,52.34528332,-131.2566333,52.34461667,-1,-1,0,1,0
3146,330_2,PAC 2015-36,2015,5,13,330,642978.2105,828267.1328,-131.2548833,52.34528332,-131.2566333,52.34461667,13,13,0,4,0
3147,330_4,PAC 2015-36,2015,5,13,330,642945.214,828249.7826,-131.2548833,52.34528332,-131.2566333,52.34461667,11.775,12,0.225,5,0
3148,330_6,PAC 2015-36,2015,5,13,330,642912.2174,828232.4324,-131.2548833,52.34528332,-131.2566333,52.34461667,8,9,1,1,0
3149,330_8,PAC 2015-36,2015,5,13,330,642879.2208,828215.0821,-131.2548833,52.34528332,-131.2566333,52.34461667,6,6,0,1,0
3150,330_9,PAC 2015-36,2015,5,13,330,642862.7225,828206.407,-131.2548833,52.34528332,-131.2566333,52.34461667,1.791044776,1,1.507462687,4,1
3151,331_2,PAC 2015-36,2015,5,13,331,645784.7732,828880.7456,-131.2141333,52.35255,-131.2139833,52.35226666,12.52380952,13,0.476190476,2,0
3152,331_3,PAC 2015-36,2015,5,13,331,645788.8104,828864.1471,-131.2141333,52.35255,-131.2139833,52.35226666,9,10,1.571428571,3,0
3153,331_4,PAC 2015-36,2015,5,13,331,645792.8477,828847.5486,-131.2141333,52.35255,-131.2139833,52.35226666,2.473684211,3,0.526315789,2,0
3154,331_6,PAC 2015-36,2015,5,13,331,645800.9222,828814.3516,-131.2141333,52.35255,-131.2139833,52.35226666,-2.285714286,0,2.285714286,2,0
3155,332_1,PAC 2015-36,2015,5,13,332,647778.0906,829616.474,-131.1856167,52.36031666,-131.1850333,52.35925001,13.35294118,14,0.647058824,4,0
3156,332_11,PAC 2015-36,2015,5,13,332,647826.2611,829426.6945,-131.1856167,52.36031666,-131.1850333,52.35925001,3,3,0,1,0
3157,332_12,PAC 2015-36,2015,5,13,332,647831.0781,829407.7166,-131.1856167,52.36031666,-131.1850333,52.35925001,-1.5875,1,2.5875,6,0
3158,332_3,PAC 2015-36,2015,5,13,332,647787.7247,829578.5181,-131.1856167,52.36031666,-131.1850333,52.35925001,11.44444444,12,0.555555556,2,0
3159,332_4,PAC 2015-36,2015,5,13,332,647792.5417,829559.5401,-131.1856167,52.36031666,-131.1850333,52.35925001,9.217391304,10,0.782608696,4,0
3160,332_5,PAC 2015-36,2015,5,13,332,647797.3588,829540.5622,-131.1856167,52.36031666,-131.1850333,52.35925001,6.5,6,0.5,2,0
3161,333_1,PAC 2015-36,2015,5,8,333,617655.4909,871285.243,-131.6770334,52.71248334,-131.6776,52.71254997,8.363636364,7,2.090909091,3,0
3162,333_2,PAC 2015-36,2015,5,8,333,617638.4832,871289.9925,-131.6770334,52.71248334,-131.6776,52.71254997,2.125,2,1.375,2,1
3163,333_3,PAC 2015-36,2015,5,8,333,617621.4754,871294.742,-131.6770334,52.71248334,-131.6776,52.71254997,0,0,0,1,0
3164,334_2,PAC 2015-36,2015,5,7,334,618551.4823,870458.2147,-131.6623334,52.70555,-131.6623667,52.70530001,15,19,4,1,0
3165,334_3,PAC 2015-36,2015,5,7,334,618548.4892,870439.7132,-131.6623334,52.70555,-131.6623667,52.70530001,9.24137931,10,2,4,0
3166,334_4,PAC 2015-36,2015,5,7,334,618545.496,870421.2118,-131.6623334,52.70555,-131.6623667,52.70530001,1.5,-1,2.5,3,0
3167,335_4,PAC 2015-36,2015,5,8,335,619764.5032,868959.2016,-131.6422667,52.69303335,-131.64395,52.69358336,12.25,13,0.75,4,0
3168,335_5,PAC 2015-36,2015,5,8,335,619748.049,868969.8652,-131.6422667,52.69303335,-131.64395,52.69358336,8.5,7,1.5,2,0
3169,335_6,PAC 2015-36,2015,5,8,335,619731.5947,868980.5288,-131.6422667,52.69303335,-131.64395,52.69358336,0,0,0,1,0
3170,335_7,PAC 2015-36,2015,5,8,335,619715.1404,868991.1924,-131.6422667,52.69303335,-131.64395,52.69358336,-1,-1,0,2,0
3171,335_8,PAC 2015-36,2015,5,8,335,619698.6861,869001.856,-131.6422667,52.69303335,-131.64395,52.69358336,-2,-2,0,3,0
3172,336_3,PAC 2015-36,2015,5,8,336,622447.4655,869978.4212,-131.6041667,52.70416667,-131.6036667,52.70401669,12.82352941,14,1.176470588,2,0
3173,336_4,PAC 2015-36,2015,5,8,336,622462.2327,869969.5754,-131.6041667,52.70416667,-131.6036667,52.70401669,8.448275862,9,1.24137931,3,1
3174,336_5,PAC 2015-36,2015,5,8,336,622476.9999,869960.7296,-131.6041667,52.70416667,-131.6036667,52.70401669,0.75,2,2.634615385,6,0
3175,337_1,PAC 2015-36,2015,5,8,337,625258.6695,867818.6954,-131.5605,52.68703334,-131.5609,52.6872167,8.714285714,8,1.571428571,2,0
3176,337_2,PAC 2015-36,2015,5,8,337,625245.86,867830.0913,-131.5605,52.68703334,-131.5609,52.6872167,12,15,3,1,0
3177,337_4,PAC 2015-36,2015,5,8,337,625220.2411,867852.883,-131.5605,52.68703334,-131.5609,52.6872167,5,5,0,1,0
3178,337_5,PAC 2015-36,2015,5,8,337,625207.4316,867864.2789,-131.5605,52.68703334,-131.5609,52.6872167,-0.173913043,0,0.869565217,3,0
3179,338_2,PAC 2015-36,2015,5,8,338,625839.078,869443.0687,-131.5532667,52.70166664,-131.5528166,52.70131664,12,14,2,1,0
3180,338_3,PAC 2015-36,2015,5,8,338,625849.0663,869427.9031,-131.5532667,52.70166664,-131.5528166,52.70131664,9.8,9,0.8,2,0
3181,338_4,PAC 2015-36,2015,5,8,338,625859.0547,869412.7374,-131.5532667,52.70166664,-131.5528166,52.70131664,5.625,6,1.458333333,2,0
3182,338_5,PAC 2015-36,2015,5,8,338,625869.043,869397.5718,-131.5532667,52.70166664,-131.5528166,52.70131664,-1.653061224,-1,1.755102041,5,1
3183,339_2,PAC 2015-36,2015,5,8,339,628058.8914,872282.895,-131.5237167,52.72861665,-131.5228167,52.72806664,14,16,2,1,0
3184,339_4,PAC 2015-36,2015,5,8,339,628082.4034,872255.0803,-131.5237167,52.72861665,-131.5228167,52.72806664,8.647058824,9,1.725490196,7,0
3185,339_5,PAC 2015-36,2015,5,8,339,628094.1593,872241.1729,-131.5237167,52.72861665,-131.5228167,52.72806664,3.194444444,3,0.916666667,6,0
3186,339_6,PAC 2015-36,2015,5,8,339,628105.9153,872227.2655,-131.5237167,52.72861665,-131.5228167,52.72806664,1,1,0,1,0
3187,339_7,PAC 2015-36,2015,5,8,339,628117.6712,872213.3582,-131.5237167,52.72861665,-131.5228167,52.72806664,-2.423076923,0,2.423076923,3,1
3189,340_1,PAC 2015-36,2015,5,2,340,630816.2139,872978.7889,-131.4834333,52.73676669,-131.4816,52.73641669,6.067567568,5,1.067567568,9,0
3190,340_10,PAC 2015-36,2015,5,2,340,630978.7374,872913.2141,-131.4834333,52.73676669,-131.4816,52.73641669,-1.161290323,0,1.161290323,2,0
3191,340_6,PAC 2015-36,2015,5,2,340,630906.5047,872942.3585,-131.4834333,52.73676669,-131.4816,52.73641669,4,4,0,1,0
3192,340_8,PAC 2015-36,2015,5,2,340,630942.6211,872927.7863,-131.4834333,52.73676669,-131.4816,52.73641669,3,3,0,2,0
3193,340_9,PAC 2015-36,2015,5,2,340,630960.6793,872920.5002,-131.4834333,52.73676669,-131.4816,52.73641669,2,2,0,1,1
3194,341_10,PAC 2015-36,2015,5,2,341,633161.139,870203.8337,-131.44395,52.714,-131.4475167,52.71343333,5,5,0,2,0
3195,341_12,PAC 2015-36,2015,5,2,341,633122.476,870196.7946,-131.44395,52.714,-131.4475167,52.71343333,2,2,0,1,0
3196,341_13,PAC 2015-36,2015,5,2,341,633103.1444,870193.275,-131.44395,52.714,-131.4475167,52.71343333,1,1,0,1,0
3197,341_3,PAC 2015-36,2015,5,2,341,633296.4596,870228.4709,-131.44395,52.714,-131.4475167,52.71343333,14.11764706,14,0.117647059,4,0
3198,341_4,PAC 2015-36,2015,5,2,341,633277.1281,870224.9513,-131.44395,52.714,-131.4475167,52.71343333,13,13,0,3,0
3199,341_5,PAC 2015-36,2015,5,2,341,633257.7965,870221.4317,-131.44395,52.714,-131.4475167,52.71343333,12,12,0,4,0
3200,341_6,PAC 2015-36,2015,5,2,341,633238.465,870217.9121,-131.44395,52.714,-131.4475167,52.71343333,11,11,0,2,0
3201,341_7,PAC 2015-36,2015,5,2,341,633219.1335,870214.3925,-131.44395,52.714,-131.4475167,52.71343333,10,10,0,1,0
3202,341_8,PAC 2015-36,2015,5,2,341,633199.802,870210.8729,-131.44395,52.714,-131.4475167,52.71343333,8,9,1,1,0
3203,341_9,PAC 2015-36,2015,5,2,341,633180.4705,870207.3533,-131.44395,52.714,-131.4475167,52.71343333,6.541666667,7,0.458333333,2,0
3204,342_3,PAC 2015-36,2015,5,2,342,632809.0872,866149.1412,-131.4465167,52.67715003,-131.4489167,52.67793331,13,13,0,4,0
3205,342_5,PAC 2015-36,2015,5,2,342,632776.0327,866170.4043,-131.4465167,52.67715003,-131.4489167,52.67793331,11.54098361,12,0.459016393,6,0
